MovieID,rating_count,rating_mean,rating_std,rating_min,rating_max,rating_median,Year,Title,movie_age,title_length,era,popularity_level
9758,126,2.9285714285714284,1.2078315871251024,1,5,3.0,1985,Colonel Redl,21,12,eighties,very_low
9759,4083,3.354151359294636,1.041036627496509,1,5,3.0,1998,Hush,8,4,nineties,very_high
9760,142,3.4295774647887325,1.3336766614209983,1,5,4.0,1997,"Caroline Myss, Ph.D.: Why People Don't Heal / Three Levels of Power",9,67,nineties,very_low
9761,3266,3.6319657072872014,1.098184884190726,1,5,4.0,1967,The War Wagon,39,13,vintage,high
9762,2679,3.0123180291153417,1.3138251346093568,1,5,3.0,1987,Jaws: The Revenge,19,17,eighties,high
9763,476,3.0588235294117645,1.1592674103901004,1,5,3.0,2000,Time of Favor,6,13,modern,medium
9764,258,2.7131782945736433,1.0636827476003385,1,5,3.0,1986,War of the Shaolin Temple,20,25,eighties,low
9765,165,3.5636363636363635,1.3172907761437966,1,5,4.0,2003,Erasure: Hits! The Videos,3,25,modern,low
9766,2369,3.968763191219924,1.060199910264863,1,5,4.0,1984,George Carlin: Carlin on Campus,22,31,eighties,high
9767,87,3.5172413793103448,1.1994385214090535,1,5,3.0,1980,Windwalker,26,10,eighties,very_low
9768,60544,3.5081098044397465,0.9729677819482895,1,5,4.0,2003,Basic,3,5,modern,very_high
9769,327,2.510703363914373,1.0178054978084061,1,5,2.0,2001,Dead in the Water,5,17,modern,low
9770,198,3.015151515151515,1.3385243512374212,1,5,3.0,1997,Operation Delta Force 3: Clear Target,9,37,nineties,low
9771,332,4.006024096385542,0.9832247821466246,1,5,4.0,2005,Black,1,5,modern,low
9772,338,3.0532544378698225,1.0436204673521832,1,5,3.0,1996,The Ogre,10,8,nineties,low
9773,226,2.982300884955752,1.1812031597576411,1,5,3.0,1997,A Kid in Aladdin's Palace,9,25,nineties,low
9774,9513,3.4109113844213184,1.1747423978263252,1,5,3.0,1992,Twin Peaks: Fire Walk With Me,14,29,nineties,very_high
9775,89,1.9325842696629214,0.914501265084228,1,5,2.0,2001,The Back Lot Murders,5,20,modern,very_low
9776,4179,2.789423307011247,1.0244372306691674,1,5,3.0,2000,Lost Souls,6,10,modern,very_high
9777,98,3.306122448979592,1.1523902838426623,1,5,3.0,1941,The Superman Collection (Max Fleischer),65,39,classic,very_low
9778,431,3.1067285382830625,1.1050523372210144,1,5,3.0,2002,2009 Lost Memories,4,18,modern,medium
9779,259,3.563706563706564,1.2352993575278377,1,5,4.0,2003,Michael Jackson: Number Ones,3,28,modern,low
9780,6145,2.8235964198535393,1.1352813269243982,1,5,3.0,2001,Josie and the Pussycats,5,23,modern,very_high
9781,250,2.596,0.9656676738013439,1,5,3.0,1998,Black & White,8,13,nineties,low
9782,127,2.9291338582677167,0.9609940485272721,1,5,3.0,1970,McKenzie Break,36,14,vintage,very_low
9783,146,2.2534246575342465,0.9671261646870566,1,5,2.0,1981,Falling in Love Again,25,21,eighties,very_low
9784,1562,3.615236875800256,1.0410404057620342,1,5,4.0,1997,Men with Guns,9,13,nineties,high
9785,14288,3.273866181410974,1.1364942008358627,1,5,3.0,1996,Beavis and Butt-head Do America,10,31,nineties,very_high
9786,6969,4.040895393887215,1.1604455484617202,1,5,4.0,1998,Will & Grace: Season 2,8,22,nineties,very_high
9787,845,3.259171597633136,1.2112434467703053,1,5,3.0,1999,The Magical Legend of the Leprechauns,7,37,nineties,medium
9788,23174,3.527660308966946,0.9065365735496839,1,5,4.0,1998,Antz,8,4,nineties,very_high
9789,158,3.3607594936708862,1.1522249560878246,1,5,4.0,2003,Sunset Story,3,12,modern,very_low
9790,151,2.993377483443709,1.0165083291458847,1,5,3.0,2002,Quest for the True Cross,4,24,modern,very_low
9791,221,3.239819004524887,1.217840101386991,1,5,3.0,1998,2 Seconds,8,9,nineties,low
9792,493,3.0851926977687625,1.1811716543414588,1,5,3.0,1980,Lucio Fulci: City of the Living Dead,26,36,eighties,medium
9793,150,3.1066666666666665,1.1301046258308938,1,5,3.0,2005,Vaada,1,5,modern,very_low
9794,399,3.293233082706767,1.238709542208366,1,5,3.0,1997,Sakura Wars,9,11,nineties,medium
9795,100,2.98,1.3631514289255682,1,5,3.0,1985,Urusei Yatsura Movie 3: Remember My Love,21,40,eighties,very_low
9796,2193,2.9411764705882355,0.9791186089141731,1,5,3.0,1997,Breast Men,9,10,nineties,high
9797,147,2.8639455782312924,1.0312876363065768,1,5,3.0,1967,Divorce American Style,39,22,vintage,very_low
9798,20019,3.5100654378340574,0.8739843402198727,1,5,4.0,1998,A Civil Action,8,14,nineties,very_high
9799,145,2.972413793103448,1.047117920149072,1,5,3.0,1954,Comedy Noir Collection: Beat the Devil / That Uncertain Feeling,52,63,classic,very_low
9800,57375,3.2496906318082788,0.9748013126090275,1,5,3.0,2001,Shallow Hal,5,11,modern,very_high
9801,195,3.3435897435897437,0.9524236235295458,1,5,3.0,1935,Anna Karenina,71,13,classic,low
9802,179,3.659217877094972,1.1568367624516054,1,5,4.0,2004,Doobie Brothers: Rockin' Down the Highway: The Wildlife Concert,2,63,modern,low
9803,137,2.883211678832117,1.085097538518034,1,5,3.0,1937,James Cagney Collection: Something to Sing About / Blood on the Sun,69,67,classic,very_low
9804,261,2.6053639846743293,1.2532304263865386,1,5,3.0,1989,Legend of Lemnear,17,17,eighties,low
9805,8290,3.726537997587455,0.8598959920869702,1,5,4.0,1961,The Absent-Minded Professor,45,27,vintage,very_high
9806,151,3.052980132450331,1.220863516642755,1,5,3.0,1975,Bucktown,31,8,vintage,very_low
9807,163,3.4049079754601226,1.1896572636938154,1,5,3.0,1982,Neil Young: In Berlin,24,21,eighties,low
9808,192,3.4166666666666665,1.1991852964484473,1,5,4.0,1982,Prodigal Son,24,12,eighties,low
9809,659,3.7420333839150226,1.1696164097670154,1,5,4.0,1964,Doctor Who: The Dalek Invasion of Earth,42,39,vintage,medium
9810,389,3.583547557840617,1.2147447913741247,1,5,4.0,1917,Chaplin Mutuals: Vol. 1,89,23,classic,medium
9811,192,3.71875,1.0752145773912085,1,5,4.0,1977,The Nutcracker (Baryshnikov),29,28,vintage,low
9812,1217,2.980279375513558,1.1237298037718577,1,5,3.0,1978,The Cheap Detective,28,19,vintage,high
9813,192,3.5572916666666665,1.1100912458762249,1,5,4.0,1963,Youth of the Beast,43,18,vintage,low
9814,1365,3.632967032967033,1.0874910197884804,1,5,4.0,2001,Balto 2: Wolf Quest,5,19,modern,high
9815,441,3.4625850340136055,1.2555627614207179,1,5,4.0,1992,Guns N' Roses: Use Your Illusion I,14,34,nineties,medium
9816,204,2.9313725490196076,1.2378258702879257,1,5,3.0,1999,Baadshah,7,8,nineties,low
9817,283,3.070671378091873,0.9464127352183904,1,5,3.0,1974,Juggernaut,32,10,vintage,low
9818,64065,3.940669632404589,0.9014872589831355,1,5,4.0,1997,L.A. Confidential,9,17,nineties,very_high
9819,1183,3.8554522400676245,1.1038627505830805,1,5,4.0,1994,Macross Plus,12,12,nineties,high
9820,1024,3.5283203125,1.0289925749933742,1,5,4.0,1990,Berkeley in the Sixties,16,23,nineties,high
9821,406,2.3916256157635467,1.0596196931249728,1,5,2.0,2003,Pulse,3,5,modern,medium
9822,261,2.7586206896551726,1.0557409054386617,1,5,3.0,2000,Chasing Destiny,6,15,modern,low
9823,1161,3.96640826873385,0.9736573082263608,1,5,4.0,1997,Cadfael: The Raven in the Foregate,9,34,nineties,high
9824,1193,3.3378038558256495,1.2845444985977468,1,5,3.0,1994,Street Fighter II: Animated Movie,12,33,nineties,high
9825,103,3.592233009708738,1.1835216078105963,1,5,4.0,2003,Ancient Egyptians,3,17,modern,very_low
9826,2588,4.094281298299846,1.1371023201948507,1,5,4.0,1953,I Love Lucy: Season 3,53,21,classic,high
9827,268,2.470149253731343,0.9920304038733792,1,5,3.0,2004,Frankenstein,2,12,modern,low
9828,56004,3.858081565602457,0.9220849972556547,1,5,4.0,1981,Stripes,25,7,eighties,very_high
9829,433,3.4711316397228638,1.2746542246245027,1,5,4.0,1996,Styx: Return to Paradise,10,24,nineties,medium
9830,206,3.6601941747572817,1.1691430929823516,1,5,4.0,2004,The World of Narue,2,18,modern,low
9831,1074,3.391992551210428,1.056630922231529,1,5,3.0,1971,Vanishing Point,35,15,vintage,high
9832,73,3.0273972602739727,1.0925581949886396,1,5,3.0,2004,Globe Trekker: Paris,2,20,modern,very_low
9833,2462,3.835093419983753,0.9525619187574135,1,5,4.0,1990,Cyrano de Bergerac,16,18,nineties,high
9834,231,2.935064935064935,1.1229347691496177,1,5,3.0,1977,Hardware Wars,29,13,vintage,low
9835,585,3.4017094017094016,1.2555345220088443,1,5,3.0,1962,The Beverly Hillbillies Vol. 2: 10 Classic Episodes,44,51,vintage,medium
9836,2406,4.091438071487946,1.040127056102696,1,5,4.0,1961,The Twilight Zone: Vol. 35,45,26,vintage,high
9837,533,3.5891181988742966,1.1881438781143083,1,5,4.0,1977,Amar Akbar Anthony,29,18,vintage,medium
9838,2338,2.8759623609923013,1.1322534595852365,1,5,3.0,2002,CQ,4,2,modern,high
9839,220,2.3363636363636364,1.2370038388387423,1,5,2.0,1979,The Tempest,27,11,vintage,low
9840,185,3.2594594594594595,1.1922438334509766,1,5,3.0,1997,Lynyrd Skynyrd: Lyve from Steel Town,9,36,nineties,low
9841,13754,2.8169986912898066,1.0488811441813144,1,5,3.0,2003,The Order,3,9,modern,very_high
9842,186,3.0,1.11014973423968,1,5,3.0,1995,Degree of Guilt,11,15,nineties,low
9843,226,3.765486725663717,1.226686225315408,1,5,4.0,1979,Dallas: Season 3,27,16,vintage,low
9844,1908,3.490041928721174,1.1433239787206522,1,5,4.0,1995,National Lampoon's Senior Trip,11,30,nineties,high
9845,3067,3.9947831757417673,1.140478111653652,1,5,4.0,2002,SpongeBob SquarePants: Tales From the Deep,4,42,modern,high
9846,140,3.2,1.2477317549754436,1,5,3.0,2004,Duran Duran: Arena,2,18,modern,very_low
9847,3276,2.6846764346764345,1.071386453825813,1,5,3.0,2004,Wild Things 2,2,13,modern,high
9848,1760,4.026704545454545,1.0441490482681226,1,5,4.0,2004,Unforgivable Blackness: The Rise and Fall of Jack Johnson,2,57,modern,high
9849,1740,3.2385057471264367,1.1144975208345016,1,5,3.0,2000,Such a Long Journey,6,19,modern,high
9850,120,2.841666666666667,1.1449254743155532,1,5,3.0,2004,The Dead Sea Scrolls,2,20,modern,very_low
9851,154,3.168831168831169,0.9888608009866893,1,5,3.0,1959,Never So Few,47,12,classic,very_low
9852,336,2.880952380952381,1.1450582925109298,1,5,3.0,2003,Indigo,3,6,modern,low
9853,199,2.1457286432160805,1.1908189808638103,1,5,2.0,2002,Chat Room,4,9,modern,low
9854,187,3.786096256684492,0.9985038546115302,1,5,4.0,2002,Battle of the X-Planes: Nova,4,28,modern,low
9855,551,2.6388384754990923,1.0172412394889148,1,5,3.0,2004,The Ranch,2,9,modern,medium
9856,9079,3.0863531225905936,1.0914506412573355,1,5,3.0,2004,My Baby's Daddy,2,15,modern,very_high
9857,280,3.132142857142857,1.1392488160289436,1,5,3.0,1939,Laurel & Hardy: Flying Deuces/Utopia,67,36,classic,low
9858,407,2.380835380835381,1.0242990105343095,1,5,2.0,2005,Subzero,1,7,modern,medium
9859,12901,2.9155879389194634,1.0008165373885114,1,5,3.0,2002,Serving Sara,4,12,modern,very_high
9860,308,2.227272727272727,1.1156145369635495,1,5,2.0,2002,Restless Souls,4,14,modern,low
9861,228,3.087719298245614,1.22788025868567,1,5,3.0,2003,Our Town,3,8,modern,low
9862,4425,3.888587570621469,0.9752907565162391,1,5,4.0,1988,Return to Snowy River,18,21,eighties,very_high
9863,41664,3.1439852150537635,0.9828136068782223,1,5,3.0,2000,The 6th Day,6,11,modern,very_high
9864,1747,4.638809387521466,0.6765118081250856,1,5,5.0,2004,Battlestar Galactica: Season 1,2,30,modern,high
9865,252,3.5595238095238093,1.243480436935141,1,5,4.0,2003,Miracles: The Complete Series,3,29,modern,low
9866,270,3.7444444444444445,1.1396318890883204,1,5,4.0,1990,Campion: Dancers in Mourning,16,28,nineties,low
9867,182,3.4835164835164836,1.197258723084963,1,5,4.0,2002,Fairly Oddparents: Scary Godparents,4,35,modern,low
9868,717,3.8661087866108788,1.059109489116519,1,5,4.0,2004,"The Magic School Bus: Bugs, Bugs, Bugs!",2,39,modern,medium
9869,203,2.9211822660098523,1.1185628072412181,1,5,3.0,1998,Occult History of the 3rd Reich #2: The SS Blood & Soil,8,55,nineties,low
9870,512,3.03125,1.0704170045364485,1,5,3.0,2004,Dirty Filthy Love,2,17,modern,medium
9871,140,2.407142857142857,1.0170943843317886,1,5,2.0,2003,Curse of the Komodo,3,19,modern,very_low
9872,96,2.5416666666666665,1.1042183867397042,1,5,2.5,1998,MTV Unplugged: Ballads,8,22,nineties,very_low
9873,1133,2.964695498676081,1.0833578134193154,1,5,3.0,1999,Lola & Billy the Kid,7,20,nineties,high
9874,210,3.104761904761905,0.9425995767971533,1,5,3.0,2001,Discovering France,5,18,modern,low
9875,2361,2.926302414231258,1.1075963859951834,1,5,3.0,2000,Innocence,6,9,modern,high
9876,186,2.7903225806451615,1.2188221621495146,1,5,3.0,2004,The Buried Secrets of M. Night Shyamalan,2,40,modern,low
9877,216,3.7037037037037037,1.2370953170342531,1,5,4.0,2004,Michael W. Smith: Live in Concert: A 20 Year Celebration,2,56,modern,low
9878,5677,3.2286418883212966,1.045580553721117,1,5,3.0,2001,Happy Accidents,5,15,modern,very_high
9879,255,2.8117647058823527,0.9494397558194637,1,5,3.0,1985,The Aviator,21,11,eighties,low
9880,271,2.3284132841328415,1.025185110136263,1,5,2.0,2004,Blood Angels,2,12,modern,low
9881,136,2.1470588235294117,1.1124175326218708,1,5,2.0,2004,America's Most Haunted Inns,2,27,modern,very_low
9882,66395,3.8252729874237517,1.0214731593315909,1,5,4.0,1997,The Fifth Element,9,17,nineties,very_high
9883,145,2.8344827586206898,1.3017818616518166,1,5,3.0,1988,Hades Project: Zeorymer,18,23,eighties,very_low
9884,87,3.1494252873563218,1.2344732011953088,1,5,3.0,2001,John Waters Collection: Extras,5,30,modern,very_low
9885,123,2.910569105691057,1.1162593423419072,1,5,3.0,2002,See How They Run,4,16,modern,very_low
9886,71143,3.603882321521443,1.1538115998922078,1,5,4.0,1999,Star Wars: Episode I: The Phantom Menace,7,40,nineties,very_high
9887,303,2.5247524752475248,1.0696975441121734,1,5,3.0,1990,Moon 44,16,7,nineties,low
9888,2772,3.533189033189033,0.8596883712218494,1,5,4.0,1989,Fat Man and Little Boy,17,22,eighties,high
9889,468,3.230769230769231,1.10000673842293,1,5,3.0,1987,Heat,19,4,eighties,medium
9890,413,3.4358353510895885,1.0675596397744822,1,5,3.0,2002,National Geographic: Egypt Eternal: The Quest for Lost Tombs,4,60,modern,medium
9891,99,2.3737373737373737,1.0457480340559135,1,5,2.0,1996,Three Musketeers (Animated),10,27,nineties,very_low
9892,125,3.536,1.3592217887334437,1,5,4.0,2003,Lynyrd Skynyrd Lyve: The Vicious Cycle Tour,3,43,modern,very_low
9893,403,3.357320099255583,1.1996536665511606,1,5,3.0,1998,Silent Mobius: Vol. 1,8,21,nineties,medium
9894,109,2.8073394495412844,0.9951462224605347,1,5,3.0,2004,Love on the Rocks,2,17,modern,very_low
9895,137,2.7372262773722627,1.2618268327211193,1,5,3.0,1994,Babel II: Perfect Collection,12,28,nineties,very_low
9896,339,2.7492625368731565,1.0928591723161036,1,5,3.0,2002,Wild Australia: The Edge: IMAX,4,30,modern,low
9897,257,2.1167315175097277,1.046754758905747,1,5,2.0,2002,Wolfhound,4,9,modern,low
9898,2032,2.94242125984252,1.0183600818125353,1,5,3.0,1920,Dr. Jekyll and Mr. Hyde,86,23,classic,high
9899,1033,3.2633107454017427,0.918363199572056,1,5,3.0,1994,China Moon,12,10,nineties,high
9900,15246,3.067099567099567,1.0159875530538998,1,5,3.0,1994,Airheads,12,8,nineties,very_high
9901,818,3.446210268948655,1.1444791922894573,1,5,3.0,1997,Just Shoot Me: Seasons 1 & 2,9,28,nineties,medium
9902,2244,3.6350267379679146,0.9840653978598909,1,5,4.0,1950,Winchester '73,56,14,classic,high
9903,4551,2.4820918479455063,1.1406852081488454,1,5,2.0,1993,House Party 2,13,13,nineties,very_high
9904,104,3.2403846153846154,1.3328937226491544,1,5,3.0,1992,The Barber of Seville: Rossini: Netherlands Opera,14,49,nineties,very_low
9905,3404,3.7755581668625147,0.9881053443137251,1,5,4.0,1959,Darby O'Gill and the Little People,47,34,classic,high
9906,127,1.889763779527559,0.7789731382443407,1,4,2.0,2000,Dreamers,6,8,modern,very_low
9907,419,3.2983293556085918,0.9851879457213016,1,5,3.0,1971,Lawman,35,6,vintage,medium
9908,2803,3.966464502318944,0.9256530505690724,1,5,4.0,2005,Sometimes in April,1,18,modern,high
9909,15796,4.328754114965814,1.06371207254669,1,5,5.0,2002,Friends: Season 9,4,17,modern,very_high
9910,148,3.0405405405405403,1.2929867253048934,1,5,3.0,1982,We'll Meet Again,24,16,eighties,very_low
9911,785,3.026751592356688,1.227053784685437,1,5,3.0,2002,Wishmaster 4: The Prophecy Fulfilled,4,36,modern,medium
9912,154,2.5259740259740258,1.0174815246065712,1,5,3.0,1981,All Night Long,25,14,eighties,very_low
9913,17727,3.591583460258363,1.0681152318442564,1,5,4.0,2003,The Animatrix,3,13,modern,very_high
9914,115,2.652173913043478,1.2428283974987417,1,5,3.0,1979,Crime & Punishment: The Complete Miniseries,27,43,vintage,very_low
9915,162,2.617283950617284,1.2317527907436594,1,5,3.0,2005,Tell Them Who You Are,1,21,modern,low
9916,6127,3.4241880202382897,0.9658328331581907,1,5,3.0,1983,Something Wicked This Way Comes,23,31,eighties,very_high
9917,104,2.6826923076923075,0.9977102238696567,1,5,3.0,2003,The Story of Marie and Julien,3,29,modern,very_low
9918,300,2.6,1.358732440973515,1,5,3.0,1998,Dentist 2: Brace Yourself,8,25,nineties,low
9919,220,3.1954545454545453,1.29381291044707,1,5,3.0,2001,Stanley: Spring Fever,5,21,modern,low
9920,185,3.0702702702702704,1.3393835507882752,1,5,3.0,1944,Superman Cartoons,62,17,classic,low
9921,365,3.032876712328767,0.9311541335743926,1,5,3.0,2004,Everyday People,2,15,modern,medium
9922,890,4.074157303370787,1.1379068354786084,1,5,4.0,2005,VeggieTales: Minnesota Cuke,1,27,modern,medium
9923,1815,3.4016528925619833,1.416977512471611,1,5,4.0,2000,Tenchi Universe,6,15,modern,high
9924,264,3.1363636363636362,1.2163194952043246,1,5,3.0,2001,Madeline's Best Manners,5,23,modern,low
9925,1086,3.546961325966851,1.2283535765820923,1,5,4.0,1987,Doctor Who: Remembrance of the Daleks,19,37,eighties,high
9926,4136,2.8073017408123793,1.0748773994291163,1,5,3.0,1997,8 Heads in a Duffel Bag,9,23,nineties,very_high
9927,3512,2.834851936218679,1.1161809459123986,1,5,3.0,1986,Maximum Overdrive,20,17,eighties,high
9928,317,2.5678233438485805,1.0490981632028622,1,5,3.0,2002,The Barber,4,10,modern,low
9929,14718,4.075485799701046,1.184803762771388,1,5,4.0,1997,Buffy the Vampire Slayer: Season 1,9,34,nineties,very_high
9930,96,2.4583333333333335,1.2474535465808707,1,5,2.0,1993,Working with Orson Welles,13,25,nineties,very_low
9931,127,2.4881889763779528,1.1606384513698271,1,5,2.0,2004,Comedy Club Superstars,2,22,modern,very_low
9932,150,2.4266666666666667,1.0254916428814458,1,5,2.0,1964,It Happened Here,42,16,vintage,very_low
9933,189,3.052910052910053,1.161141449294935,1,5,3.0,2001,The Runaway,5,11,modern,low
9934,184,2.385869565217391,1.1678836608108192,1,5,2.0,2000,If I Die Before I Wake,6,22,modern,low
9935,833,3.651860744297719,1.0913997363160282,1,5,4.0,1964,The Three Lives of Thomasina,42,28,vintage,medium
9936,412,3.4902912621359223,0.9602325917653644,1,5,4.0,1943,Heaven Can Wait,63,15,classic,medium
9937,1015,3.6886699507389165,1.2177272556145602,1,5,4.0,1983,Knight Rider: Season 2,23,22,eighties,high
9938,915,3.4524590163934428,1.1327055424805723,1,5,4.0,2004,Brother to Brother,2,18,modern,medium
9939,48775,3.4301588928754483,1.061540162634296,1,5,3.0,2005,Monster-in-Law,1,14,modern,very_high
9940,23084,3.545875931381043,1.117465549717381,1,5,4.0,1968,Night of the Living Dead,38,24,vintage,very_high
9941,743,3.629878869448183,1.0660256245550033,1,5,4.0,1948,Sorrowful Jones / The Paleface: Double Feature,58,46,classic,medium
9942,251,1.8924302788844622,1.0432557069671473,1,5,2.0,2004,The Hillz,2,9,modern,low
9943,132,3.340909090909091,1.0830374691631777,1,5,3.5,2002,Common Ground,4,13,modern,very_low
9944,77,2.25974025974026,1.1630562891138587,1,5,2.0,1998,Bloodsport 4,8,12,nineties,very_low
9945,251,3.693227091633466,1.2543978412860521,1,5,4.0,2001,Melissa Etheridge: Live ... and Alone,5,37,modern,low
9946,15547,3.924551360391072,1.0327363497292756,1,5,4.0,1995,Saturday Night Live: The Best of Will Ferrell,11,45,nineties,very_high
9947,1494,3.281793842034806,1.0821466574115157,1,5,3.0,2001,American Legends,5,16,modern,high
9948,124,3.056451612903226,1.244842494068237,1,5,3.0,2003,Dangerous Living,3,16,modern,very_low
9949,4676,3.5498289136013685,0.9890729049796555,1,5,4.0,1997,Jackie Chan's First Strike,9,26,nineties,very_high
9950,18476,3.472180125568305,0.9438555824183918,1,5,3.0,1983,Flashdance,23,10,eighties,very_high
9951,998,3.3867735470941884,1.1878292072087375,1,5,3.0,1997,The Last Don,9,12,nineties,medium
9952,522,3.1954022988505746,1.1425037037510717,1,5,3.0,1964,The Naked Kiss,42,14,vintage,medium
9953,99,2.8181818181818183,1.1637697047906417,1,5,3.0,1998,The Science of Magic,8,20,nineties,very_low
9954,10013,3.938280235693598,0.8428127423001887,1,5,4.0,1948,Key Largo,58,9,classic,very_high
9955,1510,3.091390728476821,1.00541544893824,1,5,3.0,1995,Heavy,11,5,nineties,high
9956,336,2.857142857142857,1.3462417085129528,1,5,3.0,2001,Carman: The Champion,5,20,modern,low
9957,439,2.701594533029613,1.1061357350908296,1,5,3.0,1998,Wes Craven Presents: Don't Look Down,8,36,nineties,medium
9958,293,3.7474402730375425,1.009052485507823,1,5,4.0,1947,Monsieur Verdoux,59,16,classic,low
9959,6708,3.312015503875969,1.0502473350578523,1,5,3.0,1997,The Man Who Knew Too Little,9,27,nineties,very_high
9960,108528,4.016484225269055,0.8909275362464363,1,5,4.0,1988,Die Hard,18,8,eighties,very_high
9961,5366,4.050875885203131,1.0208553038578179,1,5,4.0,2001,Monty Python Live!,5,18,modern,very_high
9962,124,3.0,0.9106416928094861,1,5,3.0,1943,Titanic,63,7,classic,very_low
9963,293,2.993174061433447,1.059830608271433,1,5,3.0,1993,Daybreak,13,8,nineties,low
9964,3248,3.8500615763546797,0.8865382699009634,1,5,4.0,1964,Seven Days in May,42,17,vintage,high
9965,1548,3.0387596899224807,1.1232037066570455,1,5,3.0,2003,In Hell,3,7,modern,high
9966,5244,3.4298245614035086,1.1739085603842934,1,5,3.0,1999,Better Than Chocolate,7,21,nineties,very_high
9967,183,2.918032786885246,1.0581200720292576,1,5,3.0,1971,The Organization,35,16,vintage,low
9968,462,3.365800865800866,1.14953508821819,1,5,3.0,2002,Ice Age: Bonus Material,4,23,modern,medium
9969,108,2.9074074074074074,1.293672863334388,1,5,3.0,1998,Smokey Robinson: The Greatest Hits Live,8,39,nineties,very_low
9970,1854,3.878640776699029,1.0119880928305993,1,5,4.0,2005,Aloha Scooby-Doo!,1,17,modern,high
9971,159,3.2138364779874213,1.0516098561477116,1,5,3.0,1999,Human Resources,7,15,nineties,very_low
9972,1330,2.8774436090225564,1.023803715003656,1,5,3.0,1997,Into Thin Air: Death on Everest,9,31,nineties,high
9973,93,3.4408602150537635,1.24640671001464,1,5,4.0,2004,David Bowie: A Reality Tour,2,27,modern,very_low
9974,4082,2.894904458598726,1.0359755239098896,1,5,3.0,1997,Fathers' Day,9,12,nineties,very_high
9975,171,1.8888888888888888,0.9908074214524382,1,5,2.0,2002,Rub & Tug,4,9,modern,low
9976,784,3.6160714285714284,1.1343006352085327,1,5,4.0,2003,"Elmo's World: Elmo Has Two! Hands, Ears & Feet",3,46,modern,medium
9977,1729,3.1388085598611912,0.9515721474860062,1,5,3.0,1982,Honkytonk Man,24,13,eighties,high
9978,114,2.6842105263157894,1.066926687760859,1,5,3.0,2004,Balance Ball for Weight Loss,2,28,modern,very_low
9979,63,4.222222222222222,0.9236052159781682,1,5,4.0,1975,The Hiding Place,31,16,vintage,very_low
9980,473,3.3403805496828753,1.1700705573222538,1,5,3.0,2002,Copenhagen,4,10,modern,medium
9981,10252,3.8663675380413576,1.121308738574206,1,5,4.0,1990,Twister,16,7,nineties,very_high
9982,396,3.4318181818181817,1.2937621432528295,1,5,4.0,2000,Bear in the Big Blue House: Party Time With Bear!,6,49,modern,medium
9983,3426,3.763572679509632,1.0184421867287545,1,5,4.0,2001,Murder on a Sunday Morning,5,26,modern,high
9984,9590,3.7095933263816474,1.1326742818109148,1,5,4.0,1999,Saturday Night Live: The Best of Adam Sandler,7,45,nineties,very_high
9985,4363,3.2599129039651618,1.0812115963240303,1,5,3.0,1996,Foxfire,10,7,nineties,very_high
9986,5230,3.539961759082218,1.0393986662339265,1,5,4.0,1985,After Hours,21,11,eighties,very_high
9987,6123,3.688388045075943,0.9422602398951043,1,5,4.0,1983,Tender Mercies,23,14,eighties,very_high
9988,4933,3.6561929860125684,1.2071447971511091,1,5,4.0,1991,The Five Heartbeats,15,19,nineties,very_high
9989,351,2.737891737891738,0.9998371865830955,1,5,3.0,2001,Festival in Cannes,5,18,modern,medium
9990,275,3.36,1.1547426799656735,1,5,3.0,2004,A Panther in Africa: POV,2,24,modern,low
9991,10520,3.457319391634981,1.2780119765893223,1,5,4.0,2001,Waking Life,5,11,modern,very_high
9992,100,2.43,1.0274514906585934,1,5,2.0,1989,Cat Chaser,17,10,eighties,very_low
9993,490,3.963265306122449,1.032536907454664,1,5,4.0,2003,The Big O II,3,12,modern,medium
9994,125,3.208,1.2527131844842399,1,5,3.0,1982,Faerie Tale Theatre: The Tale of the Frog Prince,24,48,eighties,very_low
9995,1554,3.503217503217503,1.0151726964708792,1,5,4.0,2005,The Girl in the Cafe,1,20,modern,high
9996,656,3.0685975609756095,1.3134147032958534,1,5,3.0,1995,Mighty Morphin Power Rangers: The Movie,11,39,nineties,medium
9997,1134,3.4347442680776012,0.9675544351760785,1,5,3.0,1984,Oh God! You Devil!,22,18,eighties,high
9998,129,3.147286821705426,1.212569425807488,1,5,3.0,1995,The Show,11,8,nineties,very_low
9999,146,2.0753424657534247,1.174943088502037,1,5,2.0,1986,Breeders,20,8,eighties,very_low
10000,215,2.902325581395349,1.0872000332013432,1,5,3.0,1995,Dr. Jekyll and Ms. Hyde,11,23,nineties,low
10001,158,3.8037974683544302,1.274236930440336,1,5,4.0,1994,Chef!: Series 2,12,15,nineties,very_low
10002,2624,3.4405487804878048,1.3157200234984963,1,5,4.0,1937,The Three Stooges: Dizzy Doctors,69,32,classic,high
10003,107,2.467289719626168,1.246260497083748,1,5,3.0,1981,Charlie Chan and the Curse of the Dragon Queen,25,46,eighties,very_low
10004,4021,4.208903257896046,0.9547630352993152,1,5,4.0,1995,Ninja Scroll,11,12,nineties,high
10005,269,3.2453531598513012,1.0033650312856077,1,5,3.0,2004,Typhoid Mary: The Most Dangerous Woman in America: Nova,2,55,modern,low
10006,240,2.8208333333333333,1.0887323889660956,1,5,3.0,1954,Target Earth,52,12,classic,low
10007,596,2.5385906040268456,1.1257956410426182,1,5,3.0,2000,Two Brothers,6,12,modern,medium
10008,180,3.566666666666667,1.196363204132055,1,5,4.0,1984,Sharaabi,22,8,eighties,low
